GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2/23/07,20600818,Knicks,Bucks,2006,95,0.423,0.806,0.455,19,42,93,0.442,0.792,0.4,17,42,1
2/23/07,20600819,Hawks,Rockets,2006,105,0.474,0.7,0.333,20,43,99,0.457,0.739,0.348,18,38,1
2/23/07,20600820,Bulls,Wizards,2006,105,0.427,0.815,0.467,26,47,90,0.421,0.742,0.375,14,40,1
2/23/07,20600821,Pelicans,Thunder,2006,98,0.371,0.759,0.19,20,56,97,0.521,0.75,0.529,16,42,1
2/23/07,20600822,Timberwolves,Suns,2006,104,0.5,0.8,0.4,25,40,116,0.518,0.72,0.387,34,39,0
2/23/07,20600823,Trail Blazers,Grizzlies,2006,102,0.5,0.813,0.467,23,42,103,0.452,0.939,0.333,22,32,0
2/23/07,20600824,Nuggets,Jazz,2006,104,0.522,0.738,0.333,20,36,114,0.482,0.737,0.353,25,40,0
2/23/07,20600825,Lakers,Celtics,2006,122,0.542,0.87,0.48,32,38,96,0.421,0.818,0.417,22,37,1
2/22/07,20600811,Wizards,Kings,2006,109,0.475,0.824,0.333,18,42,106,0.506,0.593,0.455,21,35,1
2/22/07,20600812,Cavaliers,Bulls,2006,78,0.384,0.5,0.235,12,40,84,0.436,1,0.308,24,52,0
2/22/07,20600813,Mavericks,Heat,2006,112,0.542,0.824,0.4,22,41,100,0.439,0.667,0.421,14,40,1
2/21/07,20600800,Raptors,Cavaliers,2006,85,0.423,0.765,0.375,18,42,86,0.434,0.688,0.2,13,47,0
2/21/07,20600801,76ers,Knicks,2006,104,0.551,0.778,0.875,25,41,84,0.429,0.765,0.357,16,32,1
2/21/07,20600802,Hawks,Spurs,2006,96,0.44,0.6,0.167,19,48,103,0.427,0.906,0.25,16,43,0
2/21/07,20600803,Pacers,Bucks,2006,136,0.494,0.815,0.222,28,52,129,0.489,0.684,0.458,24,39,1
2/21/07,20600804,Nets,Pelicans,2006,107,0.481,0.846,0.333,32,34,111,0.507,0.854,0.333,22,38,0
2/21/07,20600805,Pistons,Magic,2006,110,0.52,0.818,0.294,27,36,88,0.47,0.615,0.222,16,35,1
2/21/07,20600806,Timberwolves,Hornets,2006,95,0.486,0.917,0.333,21,35,100,0.435,0.679,0.318,19,46,0
2/21/07,20600807,Rockets,Heat,2006,112,0.506,0.708,0.5,26,38,102,0.446,0.577,0.227,19,44,1
2/21/07,20600808,Suns,Celtics,2006,118,0.494,0.893,0.5,28,46,108,0.432,0.885,0.529,16,43,1
2/21/07,20600809,Lakers,Trail Blazers,2006,108,0.47,0.875,0.429,24,31,112,0.597,0.815,0.308,24,30,0
2/21/07,20600810,Warriors,Grizzlies,2006,118,0.46,0.75,0.217,25,46,115,0.446,0.731,0.412,28,53,1
2/20/07,20600790,Wizards,Timberwolves,2006,112,0.506,0.795,0.188,23,41,100,0.43,0.848,0.364,18,36,1
2/20/07,20600791,Hornets,Pelicans,2006,104,0.447,0.9,0.588,27,36,100,0.458,0.72,0.462,16,47,1
2/20/07,20600792,Knicks,Magic,2006,100,0.492,0.811,0.381,14,42,94,0.424,0.68,0.385,14,40,1
2/20/07,20600793,Bucks,Pistons,2006,83,0.458,0.8,0.125,17,38,84,0.405,0.706,0.267,23,48,0
2/20/07,20600794,Spurs,Nuggets,2006,95,0.463,0.519,0.263,21,41,80,0.425,0.65,0.385,15,42,1
2/20/07,20600795,Bulls,Hawks,2006,106,0.477,0.913,0.429,23,51,81,0.356,0.711,0.182,15,40,1
2/20/07,20600796,Kings,Celtics,2006,104,0.47,0.75,0.375,18,33,101,0.5,0.548,0.588,24,44,1
2/20/07,20600797,Trail Blazers,Jazz,2006,103,0.494,0.667,0.412,21,35,100,0.425,0.833,0.222,18,40,1
2/20/07,20600798,Thunder,Grizzlies,2006,121,0.466,0.708,0.571,29,56,105,0.438,0.655,0.4,28,43,1
2/20/07,20600799,Clippers,Suns,2006,90,0.43,0.556,0.316,20,38,115,0.536,0.773,0.444,31,50,0
2/15/07,20600788,Rockets,Mavericks,2006,77,0.388,0.645,0.385,9,37,80,0.417,0.625,0.385,11,43,0
2/15/07,20600789,Lakers,Cavaliers,2006,108,0.419,0.69,0.333,21,47,114,0.473,0.745,0.25,13,45,0
2/14/07,20600775,Raptors,Nets,2006,120,0.589,0.889,0.556,29,31,109,0.506,0.684,0.5,24,37,1
2/14/07,20600776,76ers,Wizards,2006,85,0.38,0.8,0.313,24,46,92,0.402,0.774,0.154,19,48,0
2/14/07,20600777,Hornets,Bulls,2006,100,0.486,0.714,0.5,24,41,85,0.384,0.652,0.5,18,50,1
2/14/07,20600778,Magic,Trail Blazers,2006,103,0.526,0.944,0.375,22,41,91,0.405,0.909,0.273,13,41,1
2/14/07,20600779,Pacers,Grizzlies,2006,114,0.467,0.862,0.5,24,43,104,0.488,0.741,0.308,17,44,1
2/14/07,20600780,Celtics,Bucks,2006,117,0.549,0.8,0.652,26,29,97,0.513,0.571,0.636,23,43,1
2/14/07,20600781,Pistons,Spurs,2006,81,0.41,0.917,0.316,18,35,90,0.507,0.778,0.286,22,45,0
2/14/07,20600782,Pelicans,Kings,2006,110,0.577,0.667,0.429,23,45,93,0.403,0.714,0.333,13,33,1
2/14/07,20600783,Timberwolves,Nuggets,2006,99,0.452,0.857,0.231,26,46,94,0.514,0.824,0.353,28,30,1
2/14/07,20600784,Jazz,Cavaliers,2006,99,0.494,0.609,0.467,23,37,98,0.438,0.724,0.368,17,49,1
2/14/07,20600785,Thunder,Suns,2006,114,0.543,0.81,0.5,26,44,90,0.389,0.929,0.35,16,36,1
2/14/07,20600786,Clippers,Hawks,2006,93,0.438,0.733,0.412,24,39,96,0.402,0.778,0.286,18,44,0
2/14/07,20600787,Warriors,Knicks,2006,120,0.6,0.619,0.524,29,41,101,0.426,0.824,0.467,26,45,1
2/13/07,20600768,Nets,Spurs,2006,82,0.39,0.789,0.214,19,34,107,0.534,0.958,0.333,26,41,0
2/13/07,20600769,Heat,Trail Blazers,2006,104,0.557,0.75,0.308,19,32,85,0.423,0.733,0.533,13,38,1
2/13/07,20600770,Bucks,Mavericks,2006,93,0.413,0.788,0.5,22,38,99,0.487,0.818,0.467,24,43,0
2/13/07,20600771,Grizzlies,Pelicans,2006,108,0.429,0.727,0.4,21,49,104,0.398,0.593,0.316,21,58,1
2/13/07,20600772,Bulls,Raptors,2006,111,0.533,0.875,0.615,29,41,112,0.539,0.826,0.5,24,31,0
2/13/07,20600773,Rockets,Kings,2006,109,0.483,0.625,0.448,25,50,104,0.444,0.839,0.4,21,38,1
2/13/07,20600774,Lakers,Knicks,2006,106,0.425,0.875,0.407,27,40,107,0.5,0.719,0.3,22,41,0
2/12/07,20600765,Pistons,Clippers,2006,92,0.466,0.679,0.278,21,45,74,0.324,0.76,0.318,14,46,1
2/12/07,20600766,Nuggets,Warriors,2006,123,0.51,0.667,0.318,37,46,111,0.53,0.75,0.32,29,34,1
2/12/07,20600767,Jazz,Hawks,2006,102,0.444,0.889,0.462,24,52,76,0.37,0.778,0.167,10,32,1
2/11/07,20600756,Wizards,Trail Blazers,2006,73,0.38,1,0.067,8,32,94,0.5,0.75,0.5,19,41,0
2/11/07,20600757,Heat,Spurs,2006,100,0.528,0.783,0.429,13,46,85,0.429,0.55,0.32,15,31,1
2/11/07,20600758,Pacers,Clippers,2006,94,0.494,0.333,0.333,28,40,80,0.368,0.833,0.364,18,47,1
2/11/07,20600759,Cavaliers,Lakers,2006,99,0.427,0.688,0.389,20,45,90,0.397,0.857,0.2,15,45,1
2/11/07,20600760,Timberwolves,Celtics,2006,109,0.5,0.769,0.333,30,37,107,0.538,0.838,0.462,23,36,1
2/11/07,20600761,76ers,Mavericks,2006,89,0.43,0.741,0.1,15,42,106,0.52,0.75,0.467,28,41,0
2/11/07,20600762,Suns,Bulls,2006,103,0.407,0.788,0.368,21,39,116,0.506,0.675,0.467,20,45,0
2/11/07,20600763,Warriors,Hawks,2006,105,0.464,0.75,0.333,22,44,106,0.506,0.556,0.5,30,42,0
2/11/07,20600764,Kings,Thunder,2006,103,0.463,0.633,0.381,18,43,114,0.468,0.902,0.278,15,44,0
2/10/07,20600749,Nets,Magic,2006,93,0.476,0.636,0.3,25,44,78,0.408,0.706,0.25,16,37,1
2/10/07,20600750,Pistons,Raptors,2006,98,0.5,0.875,0.3,28,42,92,0.458,0.864,0.318,26,34,1
2/10/07,20600751,Pelicans,Grizzlies,2006,114,0.558,0.591,0.5,26,47,99,0.439,0.783,0.474,21,33,1
2/10/07,20600752,Bucks,Nuggets,2006,102,0.5,0.8,0.556,24,35,109,0.482,0.688,0.278,28,44,0
2/10/07,20600753,Rockets,Hornets,2006,104,0.452,0.76,0.36,23,39,83,0.446,0.667,0.583,25,44,1
2/10/07,20600754,Jazz,Knicks,2006,104,0.488,0.556,0.467,28,36,102,0.487,0.815,0.333,17,50,1
2/10/07,20600755,Thunder,Kings,2006,93,0.389,0.789,0.292,19,37,114,0.5,0.765,0.526,23,41,0
2/9/07,20600738,Raptors,Lakers,2006,96,0.486,0.577,0.474,19,40,92,0.432,0.929,0.333,12,42,1
2/9/07,20600739,76ers,Clippers,2006,89,0.423,0.952,0.333,18,43,90,0.442,0.739,0.5,16,41,0
2/9/07,20600740,Hornets,Trail Blazers,2006,100,0.4,0.636,0.2,22,50,108,0.4,0.756,0.462,17,50,0
2/9/07,20600741,Magic,Spurs,2006,106,0.545,0.8,0.429,22,28,104,0.506,0.667,0.444,26,35,1
2/9/07,20600742,Pacers,Nuggets,2006,95,0.427,0.846,0.364,26,37,102,0.485,0.744,0.333,19,41,0
2/9/07,20600743,Celtics,Nets,2006,78,0.346,0.731,0.313,14,40,92,0.451,0.833,0.32,23,45,0
2/9/07,20600744,Cavaliers,Heat,2006,103,0.482,0.667,0.385,30,49,79,0.425,0.619,0.211,20,37,1
2/9/07,20600745,Grizzlies,Timberwolves,2006,105,0.419,0.731,0.4,24,44,97,0.5,1,0.5,31,48,1
2/9/07,20600746,Mavericks,Rockets,2006,95,0.45,0.773,0.429,24,55,74,0.333,0.72,0.333,12,40,1
2/9/07,20600747,Suns,Hawks,2006,111,0.494,0.757,0.389,19,39,120,0.519,0.756,0.455,14,41,0
2/9/07,20600748,Warriors,Bulls,2006,123,0.427,0.649,0.44,31,55,121,0.452,0.732,0.467,29,53,1
2/8/07,20600735,Pistons,Lakers,2006,93,0.449,0.654,0.353,28,44,78,0.378,0.64,0.3,19,45,1
2/8/07,20600736,Pelicans,Bucks,2006,109,0.371,0.743,0.25,22,71,101,0.421,0.731,0.111,18,49,1
2/8/07,20600737,Kings,Bulls,2006,86,0.431,0.692,0.316,18,44,77,0.333,0.455,0.222,16,56,1
2/7/07,20600725,Raptors,Magic,2006,113,0.52,0.789,0.294,31,37,103,0.506,0.8,0.375,23,39,1
2/7/07,20600726,76ers,Hornets,2006,92,0.446,0.697,0.333,18,51,83,0.352,0.818,0.273,20,45,1
2/7/07,20600727,Wizards,Spurs,2006,83,0.326,0.857,0.1,11,47,110,0.538,0.842,0.455,29,46,0
2/7/07,20600728,Hawks,Nets,2006,85,0.368,0.871,0.154,17,46,87,0.461,0.5,0.438,20,41,0
2/7/07,20600729,Cavaliers,Clippers,2006,94,0.41,0.75,0.25,19,54,77,0.346,0.792,0.25,17,42,1
2/7/07,20600730,Pacers,Thunder,2006,102,0.396,0.722,0.464,19,53,103,0.553,0.75,0.308,27,35,0
2/7/07,20600731,Celtics,Heat,2006,79,0.32,0.833,0.368,22,48,91,0.515,0.739,0.353,21,42,0
2/7/07,20600732,Timberwolves,Warriors,2006,121,0.505,0.808,0.5,38,61,93,0.37,0.813,0.231,24,42,1
2/7/07,20600733,Mavericks,Grizzlies,2006,113,0.466,0.767,0.533,30,37,97,0.487,0.577,0.353,22,47,1
2/7/07,20600734,Nuggets,Pelicans,2006,112,0.449,0.704,0.227,28,46,114,0.434,0.64,0.429,18,57,0
2/6/07,20600720,Knicks,Clippers,2006,102,0.462,0.818,0.316,19,39,90,0.443,0.7,0.316,19,41,1
2/6/07,20600721,Pistons,Celtics,2006,109,0.579,0.824,0.5,32,34,102,0.56,0.75,0.545,29,26,1
2/6/07,20600722,Bucks,Magic,2006,116,0.506,0.63,0.529,28,41,111,0.527,0.684,0.412,26,40,1
2/6/07,20600723,Grizzlies,Rockets,2006,90,0.432,0.632,0.111,19,42,98,0.494,0.923,0.462,19,43,0
2/6/07,20600724,Trail Blazers,Suns,2006,102,0.434,0.9,0.273,14,40,109,0.473,0.783,0.294,25,45,0
2/5/07,20600712,76ers,Nets,2006,100,0.446,0.75,0.231,27,46,98,0.435,0.586,0.28,24,51,1
2/5/07,20600713,Wizards,Thunder,2006,118,0.494,0.756,0.333,25,40,108,0.536,0.765,0.278,26,39,1
2/5/07,20600714,Hawks,Lakers,2006,83,0.394,0.688,0.278,19,42,90,0.427,0.75,0.263,18,46,0
2/5/07,20600715,Pacers,Warriors,2006,98,0.351,0.833,0.304,21,42,113,0.435,0.848,0.647,16,57,0
2/5/07,20600716,Heat,Hornets,2006,113,0.62,0.545,0.389,26,40,93,0.456,0.708,0.235,21,32,1
2/5/07,20600717,Rockets,Timberwolves,2006,105,0.471,0.615,0.45,21,45,77,0.411,0.909,0.368,21,36,1
2/5/07,20600373,Nuggets,Suns,2006,108,0.473,0.714,0.35,30,48,113,0.481,0.788,0.409,25,38,0
2/5/07,20600718,Jazz,Bulls,2006,100,0.5,0.645,0.333,24,40,95,0.4,0.787,0.4,15,38,1
2/5/07,20600719,Kings,Pelicans,2006,105,0.526,0.895,0.5,24,37,99,0.424,0.667,0.333,17,41,1
2/4/07,20600709,Raptors,Clippers,2006,122,0.587,0.917,0.6,30,34,110,0.47,0.677,0.55,23,39,1
2/4/07,20600710,Nets,Hawks,2006,99,0.493,0.588,0.357,28,36,101,0.463,0.9,0.467,25,39,0
2/4/07,20600711,Cavaliers,Pistons,2006,78,0.425,0.667,0.235,17,33,90,0.485,0.792,0.357,21,40,0
2/3/07,20600699,Wizards,Lakers,2006,102,0.363,0.794,0.321,16,45,118,0.519,0.889,0.417,23,43,0
2/3/07,20600700,Hornets,Warriors,2006,98,0.434,0.75,0.333,20,42,90,0.419,0.667,0.19,13,49,1
2/3/07,20600701,Magic,Knicks,2006,86,0.377,0.722,0.125,15,38,94,0.5,0.659,0.25,17,43,0
2/3/07,20600702,Grizzlies,Pacers,2006,110,0.494,0.75,0.478,23,34,116,0.529,0.688,0.4,18,51,0
2/3/07,20600703,Bucks,Heat,2006,98,0.447,0.72,0.2,17,40,117,0.542,0.72,0.529,31,43,0
2/3/07,20600704,Rockets,Pelicans,2006,74,0.372,0.643,0.292,16,36,87,0.403,0.826,0.5,22,49,0
2/3/07,20600705,Mavericks,Timberwolves,2006,94,0.416,0.862,0.192,16,46,93,0.468,0.824,0.467,22,39,1
2/3/07,20600706,Suns,Jazz,2006,105,0.534,0.704,0.333,22,36,108,0.506,0.889,0.267,21,36,0
2/3/07,20600707,Kings,Nuggets,2006,94,0.379,0.737,0.348,19,45,87,0.381,0.65,0.4,21,61,1
2/3/07,20600708,Trail Blazers,Bulls,2006,86,0.423,0.762,0.308,14,36,88,0.429,0.833,0.471,14,42,0
2/2/07,20600689,76ers,Warriors,2006,101,0.481,0.808,0.5,20,39,102,0.465,0.72,0.333,19,41,0
2/2/07,20600691,Pacers,Lakers,2006,95,0.43,0.724,0.375,20,45,84,0.381,0.938,0.217,17,41,1
2/2/07,20600692,Celtics,Clippers,2006,89,0.486,0.6,0.636,22,38,100,0.453,0.875,0.286,19,41,0
2/2/07,20600693,Hawks,Raptors,2006,91,0.456,1,0.214,16,35,103,0.493,0.815,0.429,26,36,0
2/2/07,20600694,Cavaliers,Hornets,2006,101,0.475,0.633,0.4,20,45,81,0.418,0.714,0.556,14,34,1
2/2/07,20600690,Magic,Nets,2006,119,0.625,0.815,0.5,28,47,86,0.446,0.538,0.353,21,22,1
2/2/07,20600695,Pistons,Bucks,2006,96,0.429,0.848,0.154,19,44,86,0.442,0.75,0.429,19,40,1
2/2/07,20600696,Pelicans,Timberwolves,2006,90,0.435,0.667,0.2,13,50,83,0.388,0.867,0.211,21,45,1
2/2/07,20600697,Nuggets,Trail Blazers,2006,114,0.532,0.667,0.364,27,37,107,0.417,0.844,0.37,25,40,1
2/2/07,20600698,Thunder,Bulls,2006,101,0.44,0.792,0.364,26,36,107,0.506,0.8,0.556,22,43,0
2/1/07,20600687,Heat,Cavaliers,2006,92,0.455,0.8,0.333,9,44,89,0.434,0.625,0.364,19,32,1
2/1/07,20600688,Suns,Spurs,2006,103,0.44,0.852,0.375,18,51,87,0.386,0.895,0.25,12,41,1
1/31/07,20600674,Raptors,Wizards,2006,119,0.593,0.778,0.409,28,38,109,0.493,0.833,0.5,18,32,1
1/31/07,20600675,Hornets,Knicks,2006,104,0.462,0.676,0.5,23,46,87,0.364,0.824,0.231,11,44,1
1/31/07,20600676,Hawks,Warriors,2006,115,0.482,0.917,0.407,24,48,94,0.438,0.707,0.067,22,31,1
1/31/07,20600677,Magic,Bucks,2006,98,0.466,0.632,0.316,21,51,73,0.373,0.692,0.444,14,39,1
1/31/07,20600678,Celtics,Lakers,2006,98,0.45,0.769,0.462,25,38,111,0.494,0.778,0.462,22,43,0
1/31/07,20600679,Nets,Pistons,2006,89,0.407,0.667,0.478,19,32,113,0.544,0.868,0.462,28,45,0
1/31/07,20600680,Grizzlies,Mavericks,2006,94,0.44,0.773,0.579,20,32,95,0.425,0.96,0.273,15,44,0
1/31/07,20600681,Pelicans,76ers,2006,78,0.393,0.625,0.273,15,40,89,0.403,0.774,0.333,16,58,0
1/31/07,20600683,Timberwolves,Kings,2006,98,0.488,0.833,0.571,24,38,100,0.417,0.677,0.529,22,47,0
1/31/07,20600682,Rockets,Thunder,2006,112,0.527,0.719,0.5,30,34,102,0.517,0.625,0.389,32,41,1
1/31/07,20600684,Jazz,Spurs,2006,97,0.421,0.778,0.357,20,50,93,0.441,0.793,0.385,17,32,1
1/31/07,20600685,Trail Blazers,Nuggets,2006,100,0.481,0.826,0.417,20,40,91,0.444,0.774,0.231,13,31,1
1/31/07,20600686,Clippers,Bulls,2006,110,0.463,0.846,0.25,21,41,98,0.471,0.737,0.222,22,40,1
1/30/07,20600668,Wizards,Pistons,2006,104,0.494,0.733,0.286,24,35,99,0.521,0.9,0.313,23,34,1
1/30/07,20600669,Cavaliers,Warriors,2006,124,0.494,0.718,0.545,26,48,97,0.408,0.846,0.1,14,35,1
1/30/07,20600670,Pacers,Celtics,2006,103,0.536,0.63,0,20,40,96,0.463,0.613,0.375,15,40,1
1/30/07,20600671,Knicks,Lakers,2006,99,0.493,0.769,0.385,15,48,94,0.435,0.588,0.385,18,33,1
1/30/07,20600672,Heat,Bucks,2006,110,0.603,0.563,0.538,29,43,80,0.405,0.667,0.4,15,34,1
1/30/07,20600673,Mavericks,Thunder,2006,122,0.545,0.867,0.522,25,33,102,0.471,0.941,0.308,22,46,1
1/29/07,20600661,Hawks,Magic,2006,93,0.485,0.741,0.5,25,39,83,0.394,0.813,0.111,13,30,1
1/29/07,20600662,Grizzlies,Kings,2006,124,0.586,0.791,0.381,25,47,117,0.473,0.826,0.556,26,25,1
1/29/07,20600663,Pelicans,Trail Blazers,2006,103,0.487,0.815,0.5,20,46,91,0.42,0.619,0.417,17,42,1
1/29/07,20600664,Timberwolves,Suns,2006,121,0.59,0.857,0.417,24,34,112,0.5,0.92,0.417,25,26,1
1/29/07,20600665,Rockets,76ers,2006,105,0.506,0.875,0.333,31,48,84,0.386,0.778,0.182,17,39,1
1/29/07,20600666,Nuggets,Hornets,2006,101,0.463,0.793,0.235,26,36,105,0.494,0.75,0.389,27,43,0
1/29/07,20600667,Jazz,Nets,2006,115,0.514,0.875,0.429,21,44,116,0.535,0.811,0.526,24,21,0
1/28/07,20600658,Celtics,Wizards,2006,91,0.39,0.821,0.308,22,38,105,0.471,0.739,0.316,25,50,0
1/28/07,20600655,Cavaliers,Suns,2006,100,0.476,0.643,0.423,18,42,115,0.571,0.667,0.464,29,30,0
1/28/07,20600656,Bucks,Knicks,2006,107,0.506,0.64,0.2,20,46,105,0.5,0.583,0.25,24,43,1
1/28/07,20600657,Lakers,Spurs,2006,94,0.427,0.581,0.375,17,44,96,0.337,0.917,0.345,21,53,0
1/28/07,20600659,Pistons,Pacers,2006,95,0.37,0.868,0.286,16,41,87,0.425,0.69,0.385,16,46,1
1/28/07,20600660,Thunder,Clippers,2006,76,0.329,0.697,0.2,14,41,98,0.429,0.833,0.55,28,51,0
1/27/07,20600646,Hawks,76ers,2006,89,0.403,0.774,0.3,20,40,104,0.542,0.778,0.5,21,35,0
1/27/07,20600647,Pacers,Raptors,2006,102,0.487,0.867,0.5,23,45,84,0.423,0.714,0.267,18,36,1
1/27/07,20600648,Grizzlies,Trail Blazers,2006,132,0.528,0.692,0.458,23,50,135,0.486,0.758,0.533,27,49,0
1/27/07,20600649,Pelicans,Jazz,2006,94,0.471,0.862,0.417,17,40,83,0.375,0.71,0.071,16,46,1
1/27/07,20600650,Bulls,Heat,2006,100,0.421,0.705,0.25,18,51,97,0.411,0.688,0.32,20,42,1
1/27/07,20600651,Mavericks,Kings,2006,106,0.526,0.833,0.4,21,40,104,0.527,0.741,0.462,20,33,1
1/27/07,20600652,Nuggets,Nets,2006,102,0.442,0.8,0.261,21,38,112,0.464,0.649,0.4,22,45,0
1/27/07,20600653,Clippers,Timberwolves,2006,87,0.429,0.838,0.25,12,43,101,0.44,0.853,0.353,19,36,0
1/27/07,20600654,Warriors,Hornets,2006,131,0.557,0.75,0.588,31,42,105,0.446,0.683,0.2,20,45,1
1/26/07,20600634,Raptors,Celtics,2006,96,0.413,0.724,0.448,27,36,90,0.481,0.643,0.389,24,41,1
1/26/07,20600635,76ers,Cavaliers,2006,97,0.5,0.722,0.3,22,31,105,0.494,0.72,0.5,24,39,0
1/26/07,20600636,Magic,Hawks,2006,90,0.565,0.536,0.417,18,26,93,0.552,0.833,0.4,21,34,0
1/26/07,20600638,Pistons,Wizards,2006,96,0.463,0.682,0.412,25,47,99,0.438,0.885,0.261,21,36,0
1/26/07,20600637,Knicks,Heat,2006,116,0.536,0.81,0.529,26,44,96,0.431,0.75,0.318,16,39,1
1/26/07,20600639,Pelicans,Kings,2006,88,0.444,0.647,0.385,24,45,84,0.364,0.852,0.294,17,43,1
1/26/07,20600640,Spurs,Grizzlies,2006,112,0.608,0.72,0.267,28,41,96,0.449,0.682,0.579,22,31,1
1/26/07,20600641,Bucks,Suns,2006,90,0.409,0.571,0.375,14,45,98,0.425,0.65,0.393,26,46,0
1/26/07,20600642,Rockets,Trail Blazers,2006,99,0.48,0.633,0.421,22,47,69,0.361,0.737,0.273,15,32,1
1/26/07,20600643,Jazz,Nuggets,2006,116,0.512,0.725,0.278,27,38,111,0.5,0.775,0.364,17,37,1
1/26/07,20600644,Lakers,Hornets,2006,97,0.42,0.714,0.235,19,46,106,0.446,0.808,0.2,24,51,0
1/26/07,20600645,Thunder,Timberwolves,2006,102,0.461,0.667,0.429,24,40,100,0.5,0.8,0.4,28,42,1
1/25/07,20600632,Bulls,Mavericks,2006,96,0.429,0.792,0.5,18,59,85,0.312,0.87,0.304,16,45,1
1/25/07,20600633,Clippers,Nets,2006,102,0.436,0.853,0.357,27,37,101,0.5,0.72,0.467,20,35,1
1/24/07,20600621,Raptors,Pelicans,2006,90,0.412,0.667,0.353,17,40,88,0.422,0.786,0.412,17,49,1
1/24/07,20600622,Hornets,Pistons,2006,92,0.458,0.636,0.417,19,42,103,0.521,0.815,0.412,19,31,0
1/24/07,20600623,Cavaliers,76ers,2006,115,0.394,0.735,0.381,22,46,118,0.524,0.963,0.545,21,38,0
1/24/07,20600624,Pacers,Heat,2006,96,0.393,0.8,0.3,20,52,94,0.435,0.765,0.318,21,43,1
1/24/07,20600625,Celtics,Hawks,2006,76,0.316,0.767,0.2,13,48,82,0.361,0.714,0.167,16,50,0
1/24/07,20600626,Knicks,Suns,2006,107,0.471,0.84,0.19,23,43,112,0.463,0.711,0.429,23,39,0
1/24/07,20600627,Spurs,Rockets,2006,85,0.42,0.643,0.125,23,40,90,0.5,0.857,0.4,20,38,0
1/24/07,20600628,Jazz,Grizzlies,2006,130,0.551,0.586,0.357,39,56,132,0.517,0.743,0.615,34,35,0
1/24/07,20600629,Kings,Bucks,2006,114,0.532,0.759,0.381,25,34,106,0.474,0.8,0.381,19,39,1
1/24/07,20600630,Trail Blazers,Timberwolves,2006,101,0.432,0.7,0.278,15,52,98,0.481,0.696,0.444,21,40,1
1/24/07,20600631,Warriors,Nets,2006,110,0.464,0.771,0.192,25,37,109,0.513,0.72,0.44,28,38,1
1/23/07,20600615,76ers,Pelicans,2006,102,0.494,0.88,0.5,26,36,96,0.422,0.75,0.294,14,42,1
1/23/07,20600616,Wizards,Suns,2006,105,0.461,0.739,0.316,14,37,127,0.608,0.857,0.394,35,39,0
1/23/07,20600617,Magic,Mavericks,2006,95,0.443,0.723,0.538,15,31,111,0.558,0.85,0.381,26,35,0
1/23/07,20600618,Bulls,Hawks,2006,94,0.474,0.69,0.25,26,39,86,0.429,0.655,0.111,19,39,1
1/23/07,20600619,Thunder,Nuggets,2006,112,0.517,0.824,0.3,27,40,117,0.471,0.781,0.455,23,41,0
1/23/07,20600620,Clippers,Bucks,2006,115,0.523,0.774,0.125,31,46,96,0.448,0.632,0.375,22,36,1
1/22/07,20600614,Lakers,Warriors,2006,108,0.43,0.756,0.375,18,51,103,0.477,0.7,0.278,19,36,1
1/22/07,20600606,Raptors,Hornets,2006,105,0.512,0.929,0.444,27,39,84,0.434,0.647,0.304,25,32,1
1/22/07,20600607,Cavaliers,Magic,2006,79,0.392,0.556,0.353,20,31,90,0.545,0.619,0.625,20,43,0
1/22/07,20600608,Pacers,Bulls,2006,98,0.43,0.719,0.35,20,47,91,0.452,0.731,0.462,18,36,1
1/22/07,20600609,Celtics,Spurs,2006,89,0.439,0.933,0.429,15,35,93,0.486,0.842,0.25,22,40,0
1/22/07,20600610,Heat,Knicks,2006,101,0.531,0.5,0.435,28,45,83,0.457,0.706,0.35,19,33,1
1/22/07,20600611,Nuggets,Grizzlies,2006,115,0.448,0.611,0.292,32,49,98,0.457,0.71,0.182,24,45,1
1/22/07,20600612,Jazz,Timberwolves,2006,106,0.556,0.733,0.455,30,32,91,0.461,0.737,0.368,20,35,1
1/22/07,20600613,Kings,Nets,2006,88,0.372,0.692,0.409,22,49,87,0.45,0.5,0.304,25,45,1
1/21/07,20600602,Heat,Mavericks,2006,93,0.486,0.68,0.308,13,35,99,0.466,0.765,0.25,19,48,0
1/21/07,20600603,76ers,Spurs,2006,85,0.398,0.737,0.125,14,46,99,0.458,0.706,0.478,24,45,0
1/21/07,20600604,Suns,Timberwolves,2006,131,0.568,0.789,0.364,26,49,102,0.439,0.643,0.667,23,35,1
1/21/07,20600605,Trail Blazers,Bucks,2006,99,0.479,0.8,0.333,20,44,95,0.416,0.758,0.273,14,38,1
1/20/07,20600592,Clippers,Grizzlies,2006,112,0.511,0.864,0.2,33,43,91,0.479,0.72,0.25,25,35,1
1/20/07,20600593,Hornets,Hawks,2006,104,0.646,0.682,0.556,26,25,85,0.508,0.857,1,15,27,1
1/20/07,20600594,Pacers,Knicks,2006,106,0.438,0.815,0.333,16,33,108,0.523,0.842,0.471,19,39,0
1/20/07,20600596,Pistons,Kings,2006,91,0.447,0.643,0.313,28,52,74,0.355,0.533,0.267,17,40,1
